plot,mussel.number,trtmnt,mussel.length,loose,drilled,complete
B11,383,LOM,5.22,FALSE,FALSE,FALSE
B11,395,LOM,7.08,FALSE,FALSE,FALSE
B11,426,LOM,3.6,FALSE,FALSE,FALSE
B11,428,LOM,3.96,FALSE,FALSE,FALSE
B11,429,LOM,4.97,FALSE,FALSE,FALSE
B11,445,LOM,4.54,FALSE,FALSE,FALSE
B11,447,LOM,5,FALSE,FALSE,FALSE
B11,454,LOM,4.88,FALSE,FALSE,FALSE
B11,458,LOM,4.16,FALSE,FALSE,FALSE
B11,468,LOM,10.38,FALSE,FALSE,FALSE
B11,476,LOM,7.91,FALSE,FALSE,FALSE
B11,479,LOM,9.3,FALSE,FALSE,FALSE
B11,480,LOM,6.34,FALSE,FALSE,FALSE
B11,481,LOM,5.42,FALSE,FALSE,FALSE
B11,493,LOM,4.26,FALSE,FALSE,FALSE
B11,496,LOM,5.13,FALSE,FALSE,FALSE
B11,514,LOM,4.22,FALSE,FALSE,FALSE
B11,522,LOM,3.59,FALSE,FALSE,FALSE
B11,526,LOM,3.53,FALSE,FALSE,FALSE
B11,528,LOM,3.63,FALSE,FALSE,FALSE
B11,533,LOM,4.03,FALSE,FALSE,FALSE
B11,539,LOM,3.68,FALSE,FALSE,FALSE
B11,548,LOM,3.7,FALSE,FALSE,FALSE
B11,549,LOM,2.68,FALSE,FALSE,FALSE
B11,552,LOM,12.12,FALSE,FALSE,FALSE
B11,553,LOM,6.17,FALSE,FALSE,FALSE
B11,554,LOM,7.01,FALSE,FALSE,FALSE
B11,576,LOM,3.09,FALSE,FALSE,FALSE
B11,580,LOM,2.86,FALSE,FALSE,FALSE
B11,582,LOM,3.15,FALSE,FALSE,FALSE
B11,599,LOM,3.08,FALSE,FALSE,FALSE
B11,600,LOM,2.17,FALSE,FALSE,FALSE
B11,601,LOM,1.79,FALSE,FALSE,FALSE
B11,603,LOM,1.77,FALSE,FALSE,FALSE
B11,604,LOM,1.85,FALSE,FALSE,FALSE
B11,613,LOM,1.49,FALSE,FALSE,FALSE
B11,614,LOM,1.91,FALSE,FALSE,FALSE
B11,,LOM,20.14,FALSE,TRUE,FALSE
B11,,LOM,20.64,FALSE,TRUE,FALSE
B11,,LOM,22.11,FALSE,TRUE,FALSE
B11,,LOM,16.73,FALSE,TRUE,FALSE
B12,5,HOP,27.03,FALSE,FALSE,FALSE
B12,14,HOP,28.9,FALSE,FALSE,FALSE
B12,17,HOP,68.47,FALSE,FALSE,FALSE
B12,21,HOP,51.16,FALSE,FALSE,FALSE
B12,24,HOP,61.49,FALSE,FALSE,FALSE
B12,27,HOP,44.15,FALSE,FALSE,FALSE
B12,35,HOP,49.6,FALSE,FALSE,FALSE
B12,36,HOP,47.24,FALSE,FALSE,FALSE
B12,39,HOP,31.13,FALSE,FALSE,FALSE
B12,41,HOP,51.98,FALSE,FALSE,FALSE
B12,50,HOP,59.04,FALSE,FALSE,FALSE
B12,58,HOP,33.72,FALSE,FALSE,FALSE
B12,60,HOP,25.75,FALSE,FALSE,FALSE
B12,62,HOP,34.45,FALSE,FALSE,FALSE
B12,66,HOP,27.6,FALSE,FALSE,FALSE
B12,69,HOP,26.66,FALSE,FALSE,FALSE
B12,74,HOP,29.85,FALSE,FALSE,FALSE
B12,77,HOP,34.12,FALSE,FALSE,FALSE
B12,78,HOP,30.29,FALSE,FALSE,FALSE
B12,81,HOP,26.01,FALSE,FALSE,FALSE
B12,84,HOP,17.06,FALSE,FALSE,FALSE
B12,87,HOP,25.91,FALSE,FALSE,FALSE
B12,88,HOP,31.51,FALSE,FALSE,FALSE
B12,90,HOP,22.91,FALSE,FALSE,FALSE
B12,93,HOP,21.12,FALSE,FALSE,FALSE
B12,99,HOP,21.81,FALSE,FALSE,FALSE
B12,102,HOP,21.8,FALSE,FALSE,FALSE
B12,105,HOP,19.07,FALSE,FALSE,FALSE
B12,107,HOP,18.94,FALSE,FALSE,FALSE
B12,108,HOP,16.4,FALSE,FALSE,FALSE
B12,113,HOP,19.77,FALSE,FALSE,FALSE
B12,114,HOP,14.97,FALSE,FALSE,FALSE
B12,115,HOP,23.77,FALSE,FALSE,FALSE
B12,120,HOP,21.79,FALSE,FALSE,FALSE
B12,127,HOP,17.43,FALSE,FALSE,FALSE
B12,138,HOP,15.55,FALSE,FALSE,FALSE
B12,150,HOP,7.83,FALSE,FALSE,FALSE
B12,152,HOP,16.85,FALSE,FALSE,FALSE
B12,155,HOP,18.54,FALSE,FALSE,FALSE
B12,160,HOP,18.12,FALSE,FALSE,FALSE
B12,168,HOP,21.98,FALSE,FALSE,FALSE
B12,178,HOP,20.68,FALSE,FALSE,FALSE
B12,180,HOP,12.29,FALSE,FALSE,FALSE
B12,189,HOP,13.04,FALSE,FALSE,FALSE
B12,199,HOP,18.58,FALSE,FALSE,FALSE
B12,200,HOP,16,FALSE,FALSE,FALSE
B12,203,HOP,24.55,FALSE,FALSE,FALSE
B12,207,HOP,6.16,FALSE,FALSE,FALSE
B12,208,HOP,8.71,FALSE,FALSE,FALSE
B12,216,HOP,21.75,FALSE,FALSE,FALSE
B12,222,HOP,11.31,FALSE,FALSE,FALSE
B12,228,HOP,13.27,FALSE,FALSE,FALSE
B12,229,HOP,19.62,FALSE,FALSE,FALSE
B12,233,HOP,13.7,FALSE,FALSE,FALSE
B12,243,HOP,13.88,FALSE,FALSE,FALSE
B12,250,HOP,12.72,FALSE,FALSE,FALSE
B12,251,HOP,5.15,FALSE,FALSE,FALSE
B12,252,HOP,10.83,FALSE,FALSE,FALSE
B12,256,HOP,10.33,FALSE,FALSE,FALSE
B12,257,HOP,13.92,FALSE,FALSE,FALSE
B12,258,HOP,13.98,FALSE,FALSE,FALSE
B12,260,HOP,11.52,FALSE,FALSE,FALSE
B12,262,HOP,12.48,FALSE,FALSE,FALSE
B12,269,HOP,6.4,FALSE,FALSE,FALSE
B12,272,HOP,11.05,FALSE,FALSE,FALSE
B12,275,HOP,14.11,FALSE,FALSE,FALSE
B12,279,HOP,11.91,FALSE,FALSE,FALSE
B12,283,HOP,11.5,FALSE,FALSE,FALSE
B12,285,HOP,8.84,FALSE,FALSE,FALSE
B12,299,HOP,11.07,FALSE,FALSE,FALSE
B12,303,HOP,4.66,FALSE,FALSE,FALSE
B12,307,HOP,20.02,FALSE,FALSE,FALSE
B12,309,HOP,12.96,FALSE,FALSE,FALSE
B12,311,HOP,7.57,FALSE,FALSE,FALSE
B12,314,HOP,8.71,FALSE,FALSE,FALSE
B12,317,HOP,9.22,FALSE,FALSE,FALSE
B12,319,HOP,9.86,FALSE,FALSE,FALSE
B12,320,HOP,9.68,FALSE,FALSE,FALSE
B12,322,HOP,12.51,FALSE,FALSE,FALSE
B12,329,HOP,6.99,FALSE,FALSE,FALSE
B12,332,HOP,6.57,FALSE,FALSE,FALSE
B12,334,HOP,8.61,FALSE,FALSE,FALSE
B12,338,HOP,6.72,FALSE,FALSE,FALSE
B12,351,HOP,3.67,FALSE,FALSE,FALSE
B12,353,HOP,7.28,FALSE,FALSE,FALSE
B12,361,HOP,5.47,FALSE,FALSE,FALSE
B12,363,HOP,6.92,FALSE,FALSE,FALSE
B12,364,HOP,5.35,FALSE,FALSE,FALSE
B12,367,HOP,5.77,FALSE,FALSE,FALSE
B12,381,HOP,5.92,FALSE,FALSE,FALSE
B12,384,HOP,2.83,FALSE,FALSE,FALSE
B12,391,HOP,3.72,FALSE,FALSE,FALSE
B12,393,HOP,3.99,FALSE,FALSE,FALSE
B12,395,HOP,2.95,FALSE,FALSE,FALSE
B12,402,HOP,3.83,FALSE,FALSE,FALSE
B12,403,HOP,2.87,FALSE,FALSE,FALSE
B12,410,HOP,4.18,FALSE,FALSE,FALSE
B12,415,HOP,3.07,FALSE,FALSE,FALSE
B12,417,HOP,2.1,FALSE,FALSE,FALSE
B12,418,HOP,3.4,FALSE,FALSE,FALSE
B13,1,HOP,25.35,FALSE,FALSE,FALSE
B13,2,HOP,50.73,FALSE,FALSE,FALSE
B13,16,HOP,49.31,FALSE,FALSE,FALSE
B13,24,HOP,62.54,FALSE,FALSE,FALSE
B13,28,HOP,66.37,FALSE,FALSE,FALSE
B13,30,HOP,37.26,FALSE,FALSE,FALSE
B13,34,HOP,30.24,FALSE,FALSE,FALSE
B13,38,HOP,38.17,FALSE,FALSE,FALSE
B13,39,HOP,42.98,FALSE,FALSE,FALSE
B13,43,HOP,62.34,FALSE,FALSE,FALSE
B13,45,HOP,59.68,FALSE,FALSE,FALSE
B13,47,HOP,57.82,FALSE,FALSE,FALSE
B13,50,HOP,43.9,FALSE,FALSE,FALSE
B13,51,HOP,33.12,FALSE,FALSE,FALSE
B13,52,HOP,29.13,FALSE,FALSE,FALSE
B13,53,HOP,28.78,FALSE,FALSE,FALSE
B13,54,HOP,33.51,FALSE,FALSE,FALSE
B13,57,HOP,21.8,FALSE,FALSE,FALSE
B13,59,HOP,18.64,FALSE,FALSE,FALSE
B13,60,HOP,25.46,FALSE,FALSE,FALSE
B13,65,HOP,25.18,FALSE,FALSE,FALSE
B13,77,HOP,30.6,FALSE,FALSE,FALSE
B13,79,HOP,15.87,FALSE,FALSE,FALSE
B13,85,HOP,17.24,FALSE,FALSE,FALSE
B13,92,HOP,21.08,FALSE,FALSE,FALSE
B13,96,HOP,28.39,FALSE,FALSE,FALSE
B13,101,HOP,23.37,FALSE,FALSE,FALSE
B13,103,HOP,14.43,FALSE,FALSE,FALSE
B13,105,HOP,56.71,FALSE,FALSE,FALSE
B13,106,HOP,77.84,FALSE,FALSE,FALSE
B13,109,HOP,37.64,FALSE,FALSE,FALSE
B13,110,HOP,22.03,FALSE,FALSE,FALSE
B13,114,HOP,22.59,FALSE,FALSE,FALSE
B13,115,HOP,22.63,FALSE,FALSE,FALSE
B13,117,HOP,52.13,FALSE,FALSE,FALSE
B13,118,HOP,54.71,FALSE,FALSE,FALSE
B13,120,HOP,10.17,FALSE,FALSE,FALSE
B13,122,HOP,14.83,FALSE,FALSE,FALSE
B13,123,HOP,11.21,FALSE,FALSE,FALSE
B13,130,HOP,11.6,FALSE,FALSE,FALSE
B13,131,HOP,13.52,FALSE,FALSE,FALSE
B13,132,HOP,9.85,FALSE,FALSE,FALSE
B13,133,HOP,13.24,FALSE,FALSE,FALSE
B13,136,HOP,4.31,FALSE,FALSE,FALSE
B13,137,HOP,5.79,FALSE,FALSE,FALSE
B13,139,HOP,4.74,FALSE,FALSE,FALSE
B13,142,HOP,3.87,FALSE,FALSE,FALSE
B13,144,HOP,11.47,FALSE,FALSE,FALSE
B13,147,HOP,5.68,FALSE,FALSE,FALSE
B13,154,HOP,4.9,FALSE,FALSE,FALSE
B13,156,HOP,6.19,FALSE,FALSE,FALSE
B13,161,HOP,6.49,FALSE,FALSE,FALSE
B13,162,HOP,4.93,FALSE,FALSE,FALSE
B13,163,HOP,5.36,FALSE,FALSE,FALSE
B13,166,HOP,5.33,FALSE,FALSE,FALSE
B13,167,HOP,3.49,FALSE,FALSE,FALSE
B13,168,HOP,5.67,FALSE,FALSE,FALSE
B13,171,HOP,2.85,FALSE,FALSE,FALSE
B13,173,HOP,8.95,FALSE,FALSE,FALSE
B13,179,HOP,10.04,FALSE,FALSE,FALSE
B13,181,HOP,6.99,FALSE,FALSE,FALSE
B13,182,HOP,7.32,FALSE,FALSE,FALSE
B13,192,HOP,5.91,FALSE,FALSE,FALSE
B13,193,HOP,9.19,FALSE,FALSE,FALSE
B13,199,HOP,8.8,FALSE,FALSE,FALSE
B13,205,HOP,9.44,FALSE,FALSE,FALSE
B13,208,HOP,12.61,FALSE,FALSE,FALSE
B13,209,HOP,10.59,FALSE,FALSE,FALSE
B13,214,HOP,8.54,FALSE,FALSE,FALSE
B13,215,HOP,4.17,FALSE,FALSE,FALSE
B13,216,HOP,5.26,FALSE,FALSE,FALSE
B13,218,HOP,3.4,FALSE,FALSE,FALSE
B13,220,HOP,4.39,FALSE,FALSE,FALSE
B13,223,HOP,3.52,FALSE,FALSE,FALSE
B13,224,HOP,2.79,FALSE,FALSE,FALSE
B13,229,HOP,3.95,FALSE,FALSE,FALSE
B13,234,HOP,4.3,FALSE,FALSE,FALSE
B13,235,HOP,2.58,FALSE,FALSE,FALSE
B13,238,HOP,3.32,FALSE,FALSE,FALSE
B13,239,HOP,2.81,FALSE,FALSE,FALSE
B13,240,HOP,9.14,FALSE,FALSE,FALSE
B13,241,HOP,6.01,FALSE,FALSE,FALSE
B13,247,HOP,9.48,FALSE,FALSE,FALSE
B13,248,HOP,9.02,FALSE,FALSE,FALSE
B13,252,HOP,8.04,FALSE,FALSE,FALSE
B13,253,HOP,18.43,FALSE,FALSE,FALSE
B13,254,HOP,16.05,FALSE,FALSE,FALSE
B13,255,HOP,4.47,FALSE,FALSE,FALSE
B13,258,HOP,4.46,FALSE,FALSE,FALSE
B13,261,HOP,3.36,FALSE,FALSE,FALSE
B13,263,HOP,6.45,FALSE,FALSE,FALSE
B13,269,HOP,9.68,FALSE,FALSE,FALSE
B13,272,HOP,8,FALSE,FALSE,FALSE
B13,274,HOP,14.21,FALSE,FALSE,FALSE
B13,275,HOP,12.67,FALSE,FALSE,FALSE
B13,276,HOP,7.3,FALSE,FALSE,FALSE
B13,277,HOP,13.34,FALSE,FALSE,FALSE
B13,,HOP,20.41,FALSE,TRUE,FALSE
B13,,HOP,13.3,FALSE,TRUE,FALSE
B13,,HOP,30.85,FALSE,TRUE,FALSE
B14,6,SOB,28.47,FALSE,FALSE,FALSE
B14,7,SOB,23.99,FALSE,FALSE,FALSE
B14,11,SOB,32.87,FALSE,FALSE,FALSE
B14,12,SOB,29.51,FALSE,FALSE,FALSE
B14,15,SOB,23.81,FALSE,FALSE,FALSE
B14,17,SOB,18.39,FALSE,FALSE,FALSE
B14,18,SOB,23.2,FALSE,FALSE,FALSE
B14,19,SOB,24.71,FALSE,FALSE,FALSE
B14,23,SOB,21.99,FALSE,FALSE,FALSE
B14,29,SOB,24.21,FALSE,FALSE,FALSE
B14,30,SOB,14.79,FALSE,FALSE,FALSE
B14,31,SOB,28.99,FALSE,FALSE,FALSE
B14,34,SOB,30.74,FALSE,FALSE,FALSE
B14,36,SOB,35.18,FALSE,FALSE,FALSE
B14,37,SOB,17.04,FALSE,FALSE,FALSE
B14,46,SOB,35.3,FALSE,FALSE,FALSE
B14,47,SOB,34.4,FALSE,FALSE,FALSE
B14,48,SOB,25.57,FALSE,FALSE,FALSE
B14,66,SOB,18.6,FALSE,FALSE,FALSE
B14,83,SOB,19.49,FALSE,FALSE,FALSE
B14,86,SOB,40.01,FALSE,FALSE,FALSE
B14,94,SOB,29.98,FALSE,FALSE,FALSE
B14,102,SOB,42.09,FALSE,FALSE,FALSE
B14,117,SOB,20.84,FALSE,FALSE,FALSE
B14,125,SOB,13.14,FALSE,FALSE,FALSE
B14,129,SOB,20.86,FALSE,FALSE,FALSE
B14,130,SOB,23.4,FALSE,FALSE,FALSE
B14,134,SOB,20.39,FALSE,FALSE,FALSE
B14,137,SOB,17.99,FALSE,FALSE,FALSE
B14,139,SOB,71.61,FALSE,FALSE,FALSE
B14,142,SOB,79.34,FALSE,FALSE,FALSE
B14,143,SOB,61.76,FALSE,FALSE,FALSE
B14,148,SOB,54.42,FALSE,FALSE,FALSE
B14,152,SOB,68.18,FALSE,FALSE,FALSE
B14,154,SOB,61.87,FALSE,FALSE,FALSE
B14,156,SOB,57.49,FALSE,FALSE,FALSE
B14,159,SOB,59.22,FALSE,FALSE,FALSE
B14,168,SOB,55.13,FALSE,FALSE,FALSE
B14,169,SOB,45.65,FALSE,FALSE,FALSE
B14,170,SOB,66.68,FALSE,FALSE,FALSE
B14,172,SOB,58.69,FALSE,FALSE,FALSE
B14,177,SOB,36.27,FALSE,FALSE,FALSE
B14,179,SOB,30.91,FALSE,FALSE,FALSE
B14,180,SOB,28.51,FALSE,FALSE,FALSE
B14,182,SOB,20.23,FALSE,FALSE,FALSE
B14,185,SOB,21.47,FALSE,FALSE,FALSE
B14,192,SOB,17.12,FALSE,FALSE,FALSE
B14,203,SOB,8.73,FALSE,FALSE,FALSE
B14,205,SOB,24.55,FALSE,FALSE,FALSE
B14,214,SOB,14.21,FALSE,FALSE,FALSE
B14,215,SOB,10.76,FALSE,FALSE,FALSE
B14,217,SOB,10.68,FALSE,FALSE,FALSE
B14,220,SOB,17.72,FALSE,FALSE,FALSE
B14,222,SOB,14.57,FALSE,FALSE,FALSE
B14,224,SOB,17.4,FALSE,FALSE,FALSE
B14,233,SOB,13.1,FALSE,FALSE,FALSE
B14,236,SOB,13.39,FALSE,FALSE,FALSE
B14,242,SOB,14.56,FALSE,FALSE,FALSE
B14,243,SOB,18.26,FALSE,FALSE,FALSE
B14,246,SOB,9.2,FALSE,FALSE,FALSE
B14,250,SOB,11.46,FALSE,FALSE,FALSE
B14,255,SOB,18.62,FALSE,FALSE,FALSE
B14,256,SOB,8.94,FALSE,FALSE,FALSE
B14,269,SOB,3.67,FALSE,FALSE,FALSE
B14,270,SOB,7.28,FALSE,FALSE,FALSE
B14,274,SOB,14.98,FALSE,FALSE,FALSE
B14,275,SOB,10.31,FALSE,FALSE,FALSE
B14,276,SOB,6.29,FALSE,FALSE,FALSE
B14,279,SOB,3.74,FALSE,FALSE,FALSE
B14,290,SOB,9.01,FALSE,FALSE,FALSE
B14,297,SOB,11.28,FALSE,FALSE,FALSE
B14,299,SOB,14.59,FALSE,FALSE,FALSE
B14,300,SOB,4.38,FALSE,FALSE,FALSE
B14,302,SOB,4.35,FALSE,FALSE,FALSE
B14,303,SOB,8.3,FALSE,FALSE,FALSE
B14,304,SOB,4.86,FALSE,FALSE,FALSE
B14,308,SOB,4.99,FALSE,FALSE,FALSE
B14,312,SOB,3.36,FALSE,FALSE,FALSE
B14,314,SOB,7.05,FALSE,FALSE,FALSE
B14,322,SOB,10.95,FALSE,FALSE,FALSE
B14,326,SOB,7.49,FALSE,FALSE,FALSE
B14,337,SOB,9.18,FALSE,FALSE,FALSE
B14,347,SOB,4.87,FALSE,FALSE,FALSE
B14,351,SOB,4.14,FALSE,FALSE,FALSE
B14,352,SOB,4.93,FALSE,FALSE,FALSE
B14,353,SOB,7.19,FALSE,FALSE,FALSE
B14,359,SOB,20.65,FALSE,FALSE,FALSE
B14,365,SOB,6.49,FALSE,FALSE,FALSE
B14,366,SOB,24.4,FALSE,FALSE,FALSE
B14,386,SOB,7.49,FALSE,FALSE,FALSE
B14,394,SOB,4.04,FALSE,FALSE,FALSE
B14,395,SOB,3.29,FALSE,FALSE,FALSE
B14,398,SOB,8.77,FALSE,FALSE,FALSE
B14,400,SOB,7.63,FALSE,FALSE,FALSE
B14,407,SOB,10.49,FALSE,FALSE,FALSE
B14,412,SOB,3.65,FALSE,FALSE,FALSE
B14,413,SOB,10.12,FALSE,FALSE,FALSE
B14,425,SOB,9.77,FALSE,FALSE,FALSE
B14,428,SOB,3.57,FALSE,FALSE,FALSE
B14,432,SOB,9.94,FALSE,FALSE,FALSE
B14,,SOB,16.72,FALSE,TRUE,TRUE
B14,,SOB,,FALSE,TRUE,TRUE
B15,1,LOM,39.19,FALSE,FALSE,FALSE
B15,2,LOM,50.46,FALSE,FALSE,FALSE
B15,3,LOM,29.94,FALSE,FALSE,FALSE
B15,10,LOM,32.79,FALSE,FALSE,FALSE
B15,12,LOM,53.03,FALSE,FALSE,FALSE
B15,13,LOM,51.1,FALSE,FALSE,FALSE
B15,14,LOM,25.31,FALSE,FALSE,FALSE
B15,17,LOM,24.3,FALSE,FALSE,FALSE
B15,18,LOM,24.85,FALSE,FALSE,FALSE
B15,20,LOM,17.87,FALSE,FALSE,FALSE
B15,21,LOM,42.01,FALSE,FALSE,FALSE
B15,22,LOM,42.23,FALSE,FALSE,FALSE
B15,23,LOM,56.54,FALSE,FALSE,FALSE
B15,24,LOM,51.69,FALSE,FALSE,FALSE
B15,25,LOM,27.06,FALSE,FALSE,FALSE
B15,26,LOM,48.16,FALSE,FALSE,FALSE
B15,28,LOM,58.31,FALSE,FALSE,FALSE
B15,29,LOM,60.38,FALSE,FALSE,FALSE
B15,31,LOM,66.72,FALSE,FALSE,FALSE
B15,33,LOM,62.33,FALSE,FALSE,FALSE
B15,34,LOM,63.06,FALSE,FALSE,FALSE
B15,35,LOM,71.62,FALSE,FALSE,FALSE
B15,38,LOM,55.63,FALSE,FALSE,FALSE
B15,40,LOM,59.82,FALSE,FALSE,FALSE
B15,41,LOM,33.41,FALSE,FALSE,FALSE
B15,42,LOM,31.95,FALSE,FALSE,FALSE
B15,43,LOM,24.81,FALSE,FALSE,FALSE
B15,44,LOM,56.98,FALSE,FALSE,FALSE
B15,45,LOM,64.47,FALSE,FALSE,FALSE
B15,46,LOM,66.47,FALSE,FALSE,FALSE
B15,50,LOM,87.71,FALSE,FALSE,FALSE
B15,51,LOM,76.6,FALSE,FALSE,FALSE
B15,52,LOM,63.68,FALSE,FALSE,FALSE
B15,53,LOM,69.93,FALSE,FALSE,FALSE
B15,54,LOM,60.22,FALSE,FALSE,FALSE
B15,55,LOM,57.14,FALSE,FALSE,FALSE
B15,56,LOM,23.56,FALSE,FALSE,FALSE
B15,57,LOM,33.29,FALSE,FALSE,FALSE
B15,58,LOM,27.18,FALSE,FALSE,FALSE
B15,59,LOM,12.33,FALSE,FALSE,FALSE
B15,61,LOM,20.55,FALSE,FALSE,FALSE
B15,62,LOM,21.11,FALSE,FALSE,FALSE
B15,63,LOM,15.6,FALSE,FALSE,FALSE
B15,66,LOM,16.71,FALSE,FALSE,FALSE
B15,67,LOM,8.09,FALSE,FALSE,FALSE
B15,68,LOM,7.09,FALSE,FALSE,FALSE
B15,71,LOM,15.04,FALSE,FALSE,FALSE
B15,72,LOM,10.45,FALSE,FALSE,FALSE
B15,75,LOM,16.55,FALSE,FALSE,FALSE
B15,77,LOM,28.98,FALSE,FALSE,FALSE
B15,79,LOM,7.12,FALSE,FALSE,FALSE
B15,80,LOM,16.55,FALSE,FALSE,FALSE
B15,81,LOM,12.73,FALSE,FALSE,FALSE
B15,83,LOM,13.43,FALSE,FALSE,FALSE
B15,84,LOM,10.99,FALSE,FALSE,FALSE
B15,85,LOM,10.59,FALSE,FALSE,FALSE
B15,89,LOM,16.05,FALSE,FALSE,FALSE
B15,90,LOM,12.85,FALSE,FALSE,FALSE
B15,93,LOM,10.53,FALSE,FALSE,FALSE
B15,94,LOM,13.29,FALSE,FALSE,FALSE
B15,95,LOM,6.81,FALSE,FALSE,FALSE
B15,96,LOM,9.65,FALSE,FALSE,FALSE
B15,98,LOM,8.62,FALSE,FALSE,FALSE
B15,99,LOM,13.33,FALSE,FALSE,FALSE
B15,101,LOM,5.53,FALSE,FALSE,FALSE
B15,102,LOM,3.88,FALSE,FALSE,FALSE
B15,103,LOM,4.1,FALSE,FALSE,FALSE
B15,105,LOM,4.12,FALSE,FALSE,FALSE
B15,106,LOM,4.99,FALSE,FALSE,FALSE
B15,108,LOM,9.44,FALSE,FALSE,FALSE
B15,109,LOM,9.68,FALSE,FALSE,FALSE
B15,110,LOM,7.91,FALSE,FALSE,FALSE
B15,112,LOM,3.83,FALSE,FALSE,FALSE
B15,113,LOM,5.81,FALSE,FALSE,FALSE
B15,114,LOM,10.24,FALSE,FALSE,FALSE
B15,115,LOM,6.52,FALSE,FALSE,FALSE
B15,116,LOM,7.34,FALSE,FALSE,FALSE
B15,118,LOM,8.36,FALSE,FALSE,FALSE
B15,119,LOM,6.54,FALSE,FALSE,FALSE
B15,120,LOM,6.78,FALSE,FALSE,FALSE
B15,121,LOM,4.5,FALSE,FALSE,FALSE
B15,122,LOM,6.17,FALSE,FALSE,FALSE
B15,123,LOM,7.01,FALSE,FALSE,FALSE
B15,124,LOM,7.06,FALSE,FALSE,FALSE
B15,126,LOM,3.22,FALSE,FALSE,FALSE
B15,127,LOM,2.47,FALSE,FALSE,FALSE
B15,129,LOM,3.91,FALSE,FALSE,FALSE
B15,130,LOM,7.65,FALSE,FALSE,FALSE
B15,132,LOM,5,FALSE,FALSE,FALSE
B15,133,LOM,3.94,FALSE,FALSE,FALSE
B15,135,LOM,7.99,FALSE,FALSE,FALSE
B15,136,LOM,4.29,FALSE,FALSE,FALSE
B15,137,LOM,4.3,FALSE,FALSE,FALSE
B15,140,LOM,5.36,FALSE,FALSE,FALSE
B15,141,LOM,2.91,FALSE,FALSE,FALSE
B15,142,LOM,3.72,FALSE,FALSE,FALSE
B15,143,LOM,5.17,FALSE,FALSE,FALSE
B15,144,LOM,5.57,FALSE,FALSE,FALSE
B15,145,LOM,3.42,FALSE,FALSE,FALSE
B15,146,LOM,2.57,FALSE,FALSE,FALSE
B15,147,LOM,4.89,FALSE,FALSE,FALSE
B15,,LOM,16.95,FALSE,TRUE,TRUE
B16,,CC,49.72,FALSE,FALSE,FALSE
B16,,CC,54.67,FALSE,FALSE,FALSE
B16,,CC,47.27,FALSE,FALSE,FALSE
B16,,CC,54.74,FALSE,FALSE,FALSE
B16,,CC,51.27,FALSE,FALSE,FALSE
B16,,CC,48.62,FALSE,FALSE,FALSE
B16,,CC,48.29,FALSE,FALSE,FALSE
B16,,CC,46.88,FALSE,FALSE,FALSE
B16,,CC,45.63,FALSE,FALSE,FALSE
B16,,CC,42.74,FALSE,FALSE,FALSE
B16,,CC,29.3,FALSE,FALSE,FALSE
B16,,CC,34.52,FALSE,FALSE,FALSE
B16,,CC,42.08,FALSE,FALSE,FALSE
B16,,CC,33.66,FALSE,FALSE,FALSE
B16,,CC,37.86,FALSE,FALSE,FALSE
B16,,CC,42.6,FALSE,FALSE,FALSE
B16,,CC,34.77,FALSE,FALSE,FALSE
B16,,CC,35.91,FALSE,FALSE,FALSE
B16,,CC,26.45,FALSE,FALSE,FALSE
B16,,CC,23.6,FALSE,FALSE,FALSE
B16,,CC,31.56,FALSE,FALSE,FALSE
B16,,CC,32.74,FALSE,FALSE,FALSE
B16,,CC,26.66,FALSE,FALSE,FALSE
B16,,CC,24.78,FALSE,FALSE,FALSE
B16,,CC,25.49,FALSE,FALSE,FALSE
B16,,CC,28.89,FALSE,FALSE,FALSE
B16,,CC,28.85,FALSE,FALSE,FALSE
B16,,CC,26.27,FALSE,FALSE,FALSE
B16,,CC,21.22,FALSE,FALSE,FALSE
B16,,CC,20.76,FALSE,FALSE,FALSE
B16,,CC,22.37,FALSE,FALSE,FALSE
B16,,CC,24.37,FALSE,FALSE,FALSE
B16,,CC,23.63,FALSE,FALSE,FALSE
B16,,CC,17.15,FALSE,FALSE,FALSE
B16,,CC,13.43,FALSE,FALSE,FALSE
B16,,CC,18.8,FALSE,FALSE,FALSE
B16,,CC,22.29,FALSE,FALSE,FALSE
B16,,CC,25.88,FALSE,FALSE,FALSE
B16,,CC,14.95,FALSE,FALSE,FALSE
B16,,CC,14.93,FALSE,FALSE,FALSE
B16,,CC,17.71,FALSE,FALSE,FALSE
B16,,CC,15.33,FALSE,FALSE,FALSE
B16,,CC,13.58,FALSE,FALSE,FALSE
B16,,CC,14.16,FALSE,FALSE,FALSE
B16,,CC,16.12,FALSE,FALSE,FALSE
B16,,CC,20.16,FALSE,FALSE,FALSE
B16,,CC,17.07,FALSE,FALSE,FALSE
B16,,CC,13.46,FALSE,FALSE,FALSE
B16,,CC,17.05,FALSE,FALSE,FALSE
B16,,CC,12.75,FALSE,FALSE,FALSE
B16,,CC,13.25,FALSE,FALSE,FALSE
B16,,CC,11.13,FALSE,FALSE,FALSE
B16,,CC,13.97,FALSE,FALSE,FALSE
B16,,CC,9.51,FALSE,FALSE,FALSE
B16,,CC,9.37,FALSE,FALSE,FALSE
B16,,CC,8.81,FALSE,FALSE,FALSE
B16,,CC,10.8,FALSE,FALSE,FALSE
B16,,CC,9.23,FALSE,FALSE,FALSE
